ticker,name,kind,basket,peer_group,topics,period,start_date,end_date,sessions,total_return,sector_benchmark,sector_return,sector_excess_return,spy_return,spy_excess_return,peer_ex_self_return,peer_ex_self_excess_return,peer_count,coverage_status,note
NVDA,NVIDIA,stock,ai_platforms,ai_semiconductors,ai_jobs_regulation|trade_tariffs,20_sessions,2026-08-07,2026-09-04,20,0.0285765034141165,XLK,-0.0036708114961179,0.0322473149102344,-0.0039702134928059,0.0325467169069224,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
ETN,Eaton,stock,power_and_capacity,electrical_equipment,electricity_datacenters|trade_tariffs,common_window,2026-07-08,2026-09-04,42,0.0307859916292054,XLI,-0.0285444737210446,0.0593304653502501,0.0332572809436522,-0.0024712893144467,-0.1173027880358724,0.1480887796650779,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
ETN,Eaton,stock,power_and_capacity,electrical_equipment,electricity_datacenters|trade_tariffs,5_sessions,2026-08-28,2026-09-04,5,0.0200357697717772,XLI,-0.010556594352663,0.0305923641244403,0.0010918657075786,0.0189439040641985,0.0912167941180415,-0.0711810243462642,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
ETN,Eaton,stock,power_and_capacity,electrical_equipment,electricity_datacenters|trade_tariffs,20_sessions,2026-08-07,2026-09-04,20,-0.0843139591463838,XLI,-0.053515437926769,-0.0307985212196147,-0.0039702134928059,-0.0803437456535779,0.0298458335718685,-0.1141597927182523,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
VRT,Vertiv,stock,power_and_capacity,electrical_equipment,electricity_datacenters|trade_tariffs,common_window,2026-07-08,2026-09-04,42,-0.1173027880358724,XLI,-0.0285444737210446,-0.0887583143148278,0.0332572809436522,-0.1505600689795246,0.0307859916292054,-0.1480887796650779,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
VRT,Vertiv,stock,power_and_capacity,electrical_equipment,electricity_datacenters|trade_tariffs,5_sessions,2026-08-28,2026-09-04,5,0.0912167941180415,XLI,-0.010556594352663,0.1017733884707046,0.0010918657075786,0.0901249284104628,0.0200357697717772,0.0711810243462642,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
VRT,Vertiv,stock,power_and_capacity,electrical_equipment,electricity_datacenters|trade_tariffs,20_sessions,2026-08-07,2026-09-04,20,0.0298458335718685,XLI,-0.053515437926769,0.0833612714986375,-0.0039702134928059,0.0338160470646744,-0.0843139591463838,0.1141597927182523,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
AEP,American Electric Power,stock,power_and_capacity,regulated_utilities,electricity_datacenters|affordability_inflation|fed_rates,common_window,2026-07-08,2026-09-04,42,-0.076910440684386,XLU,-0.0502645226767602,-0.0266459180076257,0.0332572809436522,-0.1101677216280382,-0.0434813435023829,-0.033429097182003,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
AEP,American Electric Power,stock,power_and_capacity,regulated_utilities,electricity_datacenters|affordability_inflation|fed_rates,5_sessions,2026-08-28,2026-09-04,5,0.0179053428592956,XLU,0.0081910201864712,0.0097143226728244,0.0010918657075786,0.0168134771517169,-0.0002494700981029,0.0181548129573986,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
AEP,American Electric Power,stock,power_and_capacity,regulated_utilities,electricity_datacenters|affordability_inflation|fed_rates,20_sessions,2026-08-07,2026-09-04,20,-0.0022439395899668,XLU,-0.0121531477156427,0.0099092081256759,-0.0039702134928059,0.001726273902839,-0.0286183075351963,0.0263743679452295,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DUK,Duke Energy,stock,power_and_capacity,regulated_utilities,electricity_datacenters|affordability_inflation|fed_rates,common_window,2026-07-08,2026-09-04,42,-0.0434813435023829,XLU,-0.0502645226767602,0.0067831791743773,0.0332572809436522,-0.0767386244460351,-0.076910440684386,0.033429097182003,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DUK,Duke Energy,stock,power_and_capacity,regulated_utilities,electricity_datacenters|affordability_inflation|fed_rates,5_sessions,2026-08-28,2026-09-04,5,-0.0002494700981029,XLU,0.0081910201864712,-0.0084404902845741,0.0010918657075786,-0.0013413358056816,0.0179053428592956,-0.0181548129573986,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DUK,Duke Energy,stock,power_and_capacity,regulated_utilities,electricity_datacenters|affordability_inflation|fed_rates,20_sessions,2026-08-07,2026-09-04,20,-0.0286183075351963,XLU,-0.0121531477156427,-0.0164651598195535,-0.0039702134928059,-0.0246480940423904,-0.0022439395899668,-0.0263743679452295,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CEG,Constellation Energy,stock,power_and_capacity,power_generators,electricity_datacenters|energy_iran,common_window,2026-07-08,2026-09-04,42,0.2245196908276592,XLU,-0.0502645226767602,0.2747842135044195,0.0332572809436522,0.191262409884007,-0.0356543341384885,0.2601740249661477,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CEG,Constellation Energy,stock,power_and_capacity,power_generators,electricity_datacenters|energy_iran,5_sessions,2026-08-28,2026-09-04,5,0.0802529049867322,XLU,0.0081910201864712,0.0720618848002609,0.0010918657075786,0.0791610392791535,0.0890656287113229,-0.0088127237245907,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CEG,Constellation Energy,stock,power_and_capacity,power_generators,electricity_datacenters|energy_iran,20_sessions,2026-08-07,2026-09-04,20,0.1094132601117394,XLU,-0.0121531477156427,0.1215664078273822,-0.0039702134928059,0.1133834736045453,0.0619532466089107,0.0474600135028286,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
VST,Vistra,stock,power_and_capacity,power_generators,electricity_datacenters|energy_iran,common_window,2026-07-08,2026-09-04,42,-0.0356543341384885,XLU,-0.0502645226767602,0.0146101885382717,0.0332572809436522,-0.0689116150821407,0.2245196908276592,-0.2601740249661477,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
VST,Vistra,stock,power_and_capacity,power_generators,electricity_datacenters|energy_iran,5_sessions,2026-08-28,2026-09-04,5,0.0890656287113229,XLU,0.0081910201864712,0.0808746085248517,0.0010918657075786,0.0879737630037442,0.0802529049867322,0.0088127237245907,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
VST,Vistra,stock,power_and_capacity,power_generators,electricity_datacenters|energy_iran,20_sessions,2026-08-07,2026-09-04,20,0.0619532466089107,XLU,-0.0121531477156427,0.0741063943245535,-0.0039702134928059,0.0659234601017166,0.1094132601117394,-0.0474600135028286,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DLR,Digital Realty,stock,power_and_capacity,data_center_real_estate,electricity_datacenters|fed_rates,common_window,2026-07-08,2026-09-04,42,0.0685762684549771,XLRE,-0.004983039934306,0.0735593083892831,0.0332572809436522,0.0353189875113248,0.0245676575179205,0.0440086109370565,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DLR,Digital Realty,stock,power_and_capacity,data_center_real_estate,electricity_datacenters|fed_rates,5_sessions,2026-08-28,2026-09-04,5,0.0157437760809124,XLRE,-0.012365090888508,0.0281088669694205,0.0010918657075786,0.0146519103733337,-0.0080715939478298,0.0238153700287423,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DLR,Digital Realty,stock,power_and_capacity,data_center_real_estate,electricity_datacenters|fed_rates,20_sessions,2026-08-07,2026-09-04,20,-0.0279153951337376,XLRE,-0.0233436915906278,-0.0045717035431097,-0.0039702134928059,-0.0239451816409317,-0.0016209583241133,-0.0262944368096242,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
EQIX,Equinix,stock,power_and_capacity,data_center_real_estate,electricity_datacenters|fed_rates,common_window,2026-07-08,2026-09-04,42,0.0245676575179205,XLRE,-0.004983039934306,0.0295506974522266,0.0332572809436522,-0.0086896234257316,0.0685762684549771,-0.0440086109370565,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
EQIX,Equinix,stock,power_and_capacity,data_center_real_estate,electricity_datacenters|fed_rates,5_sessions,2026-08-28,2026-09-04,5,-0.0080715939478298,XLRE,-0.012365090888508,0.0042934969406781,0.0010918657075786,-0.0091634596554085,0.0157437760809124,-0.0238153700287423,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
EQIX,Equinix,stock,power_and_capacity,data_center_real_estate,electricity_datacenters|fed_rates,20_sessions,2026-08-07,2026-09-04,20,-0.0016209583241133,XLRE,-0.0233436915906278,0.0217227332665145,-0.0039702134928059,0.0023492551686925,-0.0279153951337376,0.0262944368096242,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XOM,Exxon Mobil,stock,energy_producers,integrated_energy,energy_iran|affordability_inflation,common_window,2026-07-08,2026-09-04,42,0.1372676828307502,XLE,0.1521582610907865,-0.0148905782600363,0.0332572809436522,0.1040104018870979,0.1957747829101981,-0.0585071000794479,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XOM,Exxon Mobil,stock,energy_producers,integrated_energy,energy_iran|affordability_inflation,5_sessions,2026-08-28,2026-09-04,5,0.0176121140232949,XLE,0.0220165482881149,-0.0044044342648199,0.0010918657075786,0.0165202483157163,0.0333895049677237,-0.0157773909444287,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XOM,Exxon Mobil,stock,energy_producers,integrated_energy,energy_iran|affordability_inflation,20_sessions,2026-08-07,2026-09-04,20,0.0487623611354182,XLE,0.1140869140625,-0.0653245529270818,-0.0039702134928059,0.0527325746282241,0.1278972019328719,-0.0791348407974537,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CVX,Chevron,stock,energy_producers,integrated_energy,energy_iran|affordability_inflation,common_window,2026-07-08,2026-09-04,42,0.1957747829101981,XLE,0.1521582610907865,0.0436165218194115,0.0332572809436522,0.1625175019665459,0.1372676828307502,0.0585071000794479,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CVX,Chevron,stock,energy_producers,integrated_energy,energy_iran|affordability_inflation,5_sessions,2026-08-28,2026-09-04,5,0.0333895049677237,XLE,0.0220165482881149,0.0113729566796088,0.0010918657075786,0.032297639260145,0.0176121140232949,0.0157773909444287,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CVX,Chevron,stock,energy_producers,integrated_energy,energy_iran|affordability_inflation,20_sessions,2026-08-07,2026-09-04,20,0.1278972019328719,XLE,0.1140869140625,0.0138102878703718,-0.0039702134928059,0.1318674154256778,0.0487623611354182,0.0791348407974537,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DHI,D.R. Horton,stock,household_and_credit,homebuilders,housing|fed_rates|immigration,common_window,2026-07-08,2026-09-04,42,-0.0359206548505786,XLY,-0.0033824751025667,-0.0325381797480118,0.0332572809436522,-0.0691779357942308,0.0058427954189752,-0.0417634502695538,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DHI,D.R. Horton,stock,household_and_credit,homebuilders,housing|fed_rates|immigration,5_sessions,2026-08-28,2026-09-04,5,-0.031481100541848,XLY,-0.0196228601683179,-0.0118582403735301,0.0010918657075786,-0.0325729662494267,-0.0318545110815782,0.0003734105397301,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DHI,D.R. Horton,stock,household_and_credit,homebuilders,housing|fed_rates|immigration,20_sessions,2026-08-07,2026-09-04,20,-0.0551363630533292,XLY,-0.041298155540095,-0.0138382075132341,-0.0039702134928059,-0.0511661495605233,-0.052166006557057,-0.0029703564962721,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
LEN,Lennar,stock,household_and_credit,homebuilders,housing|fed_rates|immigration,common_window,2026-07-08,2026-09-04,42,0.0058427954189752,XLY,-0.0033824751025667,0.0092252705215419,0.0332572809436522,-0.0274144855246769,-0.0359206548505786,0.0417634502695538,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
LEN,Lennar,stock,household_and_credit,homebuilders,housing|fed_rates|immigration,5_sessions,2026-08-28,2026-09-04,5,-0.0318545110815782,XLY,-0.0196228601683179,-0.0122316509132602,0.0010918657075786,-0.0329463767891569,-0.031481100541848,-0.0003734105397301,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
LEN,Lennar,stock,household_and_credit,homebuilders,housing|fed_rates|immigration,20_sessions,2026-08-07,2026-09-04,20,-0.052166006557057,XLY,-0.041298155540095,-0.0108678510169619,-0.0039702134928059,-0.0481957930642511,-0.0551363630533292,0.0029703564962721,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
JPM,JPMorgan Chase,stock,household_and_credit,banks,fed_rates|jobs_growth|taxes_fiscal,common_window,2026-07-08,2026-09-04,42,0.0847499242183411,XLF,0.0569400979427143,0.0278098262756267,0.0332572809436522,0.0514926432746889,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
JPM,JPMorgan Chase,stock,household_and_credit,banks,fed_rates|jobs_growth|taxes_fiscal,5_sessions,2026-08-28,2026-09-04,5,0.00285224412834,XLF,0.0,0.00285224412834,0.0010918657075786,0.0017603784207613,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
JPM,JPMorgan Chase,stock,household_and_credit,banks,fed_rates|jobs_growth|taxes_fiscal,20_sessions,2026-08-07,2026-09-04,20,0.0031327636752718,XLF,0.0086805557855118,-0.00554779211024,-0.0039702134928059,0.0071029771680777,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
UNH,UnitedHealth Group,stock,healthcare,managed_care,healthcare|affordability_inflation,common_window,2026-07-08,2026-09-04,42,-0.0668702797155411,XLV,0.0563770408159907,-0.1232473205315318,0.0332572809436522,-0.1001275606591933,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
UNH,UnitedHealth Group,stock,healthcare,managed_care,healthcare|affordability_inflation,5_sessions,2026-08-28,2026-09-04,5,0.0106629400973239,XLV,0.001694281841132,0.0089686582561918,0.0010918657075786,0.0095710743897452,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
UNH,UnitedHealth Group,stock,healthcare,managed_care,healthcare|affordability_inflation,20_sessions,2026-08-07,2026-09-04,20,-0.0244177366898472,XLV,0.0348261982589064,-0.0592439349487536,-0.0039702134928059,-0.0204475231970413,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
HCA,HCA Healthcare,stock,healthcare,hospitals,healthcare|immigration,common_window,2026-07-08,2026-09-04,42,-0.0136625643596057,XLV,0.0563770408159907,-0.0700396051755964,0.0332572809436522,-0.0469198453032579,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
HCA,HCA Healthcare,stock,healthcare,hospitals,healthcare|immigration,5_sessions,2026-08-28,2026-09-04,5,-0.0306830862560172,XLV,0.001694281841132,-0.0323773680971493,0.0010918657075786,-0.0317749519635959,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
HCA,HCA Healthcare,stock,healthcare,hospitals,healthcare|immigration,20_sessions,2026-08-07,2026-09-04,20,-0.0202244669242774,XLV,0.0348261982589064,-0.0550506651831839,-0.0039702134928059,-0.0162542534314715,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
WMT,Walmart,stock,household_and_credit,household_retail,affordability_inflation|trade_tariffs|ai_jobs_regulation,common_window,2026-07-08,2026-09-04,42,-0.0504288436995523,XLP,0.0022514805401165,-0.0526803242396689,0.0332572809436522,-0.0836861246432045,-0.0380538783738905,-0.0123749653256618,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
WMT,Walmart,stock,household_and_credit,household_retail,affordability_inflation|trade_tariffs|ai_jobs_regulation,5_sessions,2026-08-28,2026-09-04,5,0.0392860917220658,XLP,-0.0101813358485485,0.0494674275706144,0.0010918657075786,0.0381942260144871,-0.0205157741024732,0.0598018658245391,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
WMT,Walmart,stock,household_and_credit,household_retail,affordability_inflation|trade_tariffs|ai_jobs_regulation,20_sessions,2026-08-07,2026-09-04,20,-0.0398167843729295,XLP,-0.0063439955134285,-0.033472788859501,-0.0039702134928059,-0.0358465708801236,-0.0905576738561327,0.0507408894832032,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
HD,Home Depot,stock,household_and_credit,household_retail,housing|fed_rates|trade_tariffs,common_window,2026-07-08,2026-09-04,42,-0.0380538783738905,XLY,-0.0033824751025667,-0.0346714032713237,0.0332572809436522,-0.0713111593175427,-0.0504288436995523,0.0123749653256618,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
HD,Home Depot,stock,household_and_credit,household_retail,housing|fed_rates|trade_tariffs,5_sessions,2026-08-28,2026-09-04,5,-0.0205157741024732,XLY,-0.0196228601683179,-0.0008929139341553,0.0010918657075786,-0.0216076398100519,0.0392860917220658,-0.0598018658245391,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
HD,Home Depot,stock,household_and_credit,household_retail,housing|fed_rates|trade_tariffs,20_sessions,2026-08-07,2026-09-04,20,-0.0905576738561327,XLY,-0.041298155540095,-0.0492595183160377,-0.0039702134928059,-0.0865874603633268,-0.0398167843729295,-0.0507408894832032,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CAT,Caterpillar,stock,industrial_trade_labor,machinery,trade_tariffs|jobs_growth|energy_iran,common_window,2026-07-08,2026-09-04,42,-0.1398933089448408,XLI,-0.0285444737210446,-0.1113488352237962,0.0332572809436522,-0.173150589888493,0.1621980102665565,-0.3020913192113974,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CAT,Caterpillar,stock,industrial_trade_labor,machinery,trade_tariffs|jobs_growth|energy_iran,5_sessions,2026-08-28,2026-09-04,5,0.0171071570651748,XLI,-0.010556594352663,0.0276637514178379,0.0010918657075786,0.0160152913575961,0.1002649572343357,-0.0831578001691608,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CAT,Caterpillar,stock,industrial_trade_labor,machinery,trade_tariffs|jobs_growth|energy_iran,20_sessions,2026-08-07,2026-09-04,20,-0.0335434995881056,XLI,-0.053515437926769,0.0199719383386633,-0.0039702134928059,-0.0295732860952997,0.1171013163116925,-0.1506448158997981,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DE,Deere,stock,industrial_trade_labor,machinery,trade_tariffs|jobs_growth|immigration,common_window,2026-07-08,2026-09-04,42,0.1621980102665565,XLI,-0.0285444737210446,0.1907424839876011,0.0332572809436522,0.1289407293229043,-0.1398933089448408,0.3020913192113974,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DE,Deere,stock,industrial_trade_labor,machinery,trade_tariffs|jobs_growth|immigration,5_sessions,2026-08-28,2026-09-04,5,0.1002649572343357,XLI,-0.010556594352663,0.1108215515869988,0.0010918657075786,0.099173091526757,0.0171071570651748,0.0831578001691608,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DE,Deere,stock,industrial_trade_labor,machinery,trade_tariffs|jobs_growth|immigration,20_sessions,2026-08-07,2026-09-04,20,0.1171013163116925,XLI,-0.053515437926769,0.1706167542384615,-0.0039702134928059,0.1210715298044984,-0.0335434995881056,0.1506448158997981,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
FAST,Fastenal,stock,industrial_trade_labor,industrial_distribution,trade_tariffs|jobs_growth,common_window,2026-07-08,2026-09-04,42,0.0722894765662833,XLI,-0.0285444737210446,0.100833950287328,0.0332572809436522,0.0390321956226311,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
FAST,Fastenal,stock,industrial_trade_labor,industrial_distribution,trade_tariffs|jobs_growth,5_sessions,2026-08-28,2026-09-04,5,-0.0036159162231768,XLI,-0.010556594352663,0.0069406781294862,0.0010918657075786,-0.0047077819307554,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
FAST,Fastenal,stock,industrial_trade_labor,industrial_distribution,trade_tariffs|jobs_growth,20_sessions,2026-08-07,2026-09-04,20,-0.0432099087938558,XLI,-0.053515437926769,0.0103055291329131,-0.0039702134928059,-0.0392396953010499,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CMG,Chipotle Mexican Grill,stock,household_and_credit,restaurants,immigration|affordability_inflation|ai_jobs_regulation,common_window,2026-07-08,2026-09-04,42,0.1055937405645295,XLY,-0.0033824751025667,0.1089762156670962,0.0332572809436522,0.0723364596208773,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
