scenario_id,ticker,date,executions,contracts_traded,block_volume_share,unknown_block_volume_share,top_five_print_volume_share,largest_print_contracts,median_print_contracts,nonblock_directional_contracts,nonblock_yes_taker_share,nonblock_taker_imbalance,nonblock_unknown_direction_contracts,candle_volume,candle_volume_hours,full_day_comparable,volume_difference
house_dem,CONTROLH-2026-D,2026-08-21,111,39217.96000000001,0.0,0.0,0.7343319234350791,20000.0,5.82,39217.96000000001,0.8614973853815954,0.7229947707631907,0.0,39217.96,24,True,7.275957614183426e-12
house_dem,CONTROLH-2026-D,2026-08-22,89,35627.32,0.0,0.0,0.6913733617908953,10439.82,25.0,35627.32,0.3140326019470451,-0.37193479610590985,0.0,35627.32,24,True,0.0
house_dem,CONTROLH-2026-D,2026-08-23,100,9601.99,0.0,0.0,0.44842475361878115,1800.0,11.64,9601.99,0.6757869983201399,0.3515739966402797,0.0,9601.99,24,True,0.0
house_dem,CONTROLH-2026-D,2026-08-24,107,75467.58999999998,0.0,0.0,0.7757669219329784,35136.83,11.28,75467.58999999998,0.9293695479079167,0.8587390958158334,0.0,75467.59,24,True,-1.4551915228366852e-11
house_dem,CONTROLH-2026-D,2026-08-25,98,7611.33,0.0,0.0,0.6550826202516512,2380.9,8.030000000000001,7611.33,0.5307745164117178,0.06154903282343562,0.0,7611.33,24,True,0.0
house_dem,CONTROLH-2026-D,2026-08-26,260,55393.869999999995,0.0,0.0,0.6887892107917357,18256.44,6.890000000000001,55393.869999999995,0.30519008691755967,-0.38961982616488067,0.0,55393.87,24,True,-7.275957614183426e-12
house_dem,CONTROLH-2026-D,2026-08-27,205,59664.83,0.0,0.0,0.6209527455286473,12761.0,10.81,59664.83,0.7381311569981847,0.47626231399636937,0.0,59664.83,24,True,0.0
house_dem,CONTROLH-2026-D,2026-08-28,168,16829.65,0.0,0.0,0.5511724842762624,2958.8,11.48,16829.65,0.3386237978805263,-0.3227524042389474,0.0,16829.649999999998,24,True,3.637978807091713e-12
house_dem,CONTROLH-2026-D,2026-08-29,115,20121.41,0.0,0.0,0.6833581742034978,4000.0,11.17,20121.41,0.6258174750179039,0.25163495003580766,0.0,20121.41,24,True,0.0
house_dem,CONTROLH-2026-D,2026-08-30,140,52102.149999999994,0.0,0.0,0.765066508771711,18146.79,11.64,52102.149999999994,0.3227624963653132,-0.3544750072693737,0.0,52102.15,24,True,-7.275957614183426e-12
house_dem,CONTROLH-2026-D,2026-08-31,150,21467.189999999995,0.0,0.0,0.6163112172575919,3800.0,23.28,21467.189999999995,0.6707724671929584,0.3415449343859167,0.0,21467.19,24,True,-3.637978807091713e-12
house_dem,CONTROLH-2026-D,2026-09-01,220,48929.659999999996,0.0,0.0,0.8231030013288464,19258.01,11.63,48929.659999999996,0.9693833964920257,0.9387667929840514,0.0,48929.66,24,True,-7.275957614183426e-12
house_dem,CONTROLH-2026-D,2026-09-02,187,34762.41,0.0,0.0,0.6456436708502086,10000.0,11.64,34762.41,0.6663113978576283,0.33262279571525644,0.0,34762.41,24,True,0.0
house_dem,CONTROLH-2026-D,2026-09-03,165,16966.89,0.0,0.0,0.5167847495917047,2604.0,11.63,16966.89,0.7767752369467827,0.5535504738935656,0.0,16966.89,23,False,
house_dem,CONTROLH-2026-D,2026-09-04,376,65115.06,0.0,0.0,0.5083309452529108,11500.0,11.635000000000002,65115.06,0.7463159828156497,0.49263196563129935,0.0,65115.060000000005,24,True,-7.275957614183426e-12
house_dem,CONTROLH-2026-D,2026-09-05,276,17816.62,0.0,0.0,0.6978259625001826,6020.3,8.285,17816.62,0.7448006411990603,0.4896012823981207,0.0,17816.62,24,True,0.0
house_dem,CONTROLH-2026-D,2026-09-06,175,11813.48,0.0,0.0,0.6203472643116168,2500.0,11.51,11813.48,0.6677956029891278,0.33559120597825554,0.0,11813.48,24,True,0.0
house_dem,CONTROLH-2026-D,2026-09-07,208,28982.34,0.0,0.0,0.7836227164542271,10428.19,11.48,28982.34,0.13394812151123753,-0.7321037569775249,0.0,28982.34,24,True,0.0
senate_dem,CONTROLS-2026-D,2026-08-11,157,130409.67999999998,0.0,0.0,0.5016421327005788,25000.0,19.7,130409.67999999998,0.9906354344248065,0.981270868849613,0.0,130409.68,23,False,
senate_dem,CONTROLS-2026-D,2026-08-12,168,15691.92,0.0,0.0,0.56541583184212,3000.0,9.66,15691.92,0.9044380802349233,0.8088761604698468,0.0,15691.92,24,True,0.0
senate_dem,CONTROLS-2026-D,2026-08-13,128,7051.249999999998,0.0,0.0,0.5323467470306684,1895.75,9.47,7051.249999999998,0.36113738698812275,-0.27772522602375455,0.0,7051.25,23,False,
senate_dem,CONTROLS-2026-D,2026-08-14,142,37920.44,0.0,0.0,0.7278760478517654,9478.79,16.78,37920.44,0.17929987099305805,-0.6414002580138839,0.0,37920.44,24,True,0.0
senate_dem,CONTROLS-2026-D,2026-08-15,79,4731.439999999999,0.0,0.0,0.6425760445023082,985.22,5.0,4731.439999999999,0.6884014169047902,0.3768028338095804,0.0,4731.44,23,False,
senate_dem,CONTROLS-2026-D,2026-08-16,75,3848.4500000000003,0.0,0.0,0.6926684769192791,900.0,5.91,3848.4500000000003,0.5688601904662917,0.1377203809325834,0.0,3848.45,24,True,4.547473508864641e-13
senate_dem,CONTROLS-2026-D,2026-08-17,94,5994.27,0.0,0.0,0.6694710114826325,1250.0,6.625,5994.27,0.2919221189569372,-0.4161557620861256,0.0,5994.27,22,False,
senate_dem,CONTROLS-2026-D,2026-08-18,111,5972.74,0.0,0.0,0.4868753704330006,971.32,8.37,5972.74,0.6891962482880554,0.3783924965761106,0.0,5972.74,23,False,
senate_dem,CONTROLS-2026-D,2026-08-19,289,53559.189999999995,0.0,0.0,0.5746259418785087,14502.67,11.0,53559.189999999995,0.20121196754469217,-0.5975760649106157,0.0,53559.19,24,True,-7.275957614183426e-12
senate_dem,CONTROLS-2026-D,2026-08-20,198,16446.89,0.0,0.0,0.6433392574523207,5011.66,10.05,16446.89,0.7435089551884886,0.48701791037697706,0.0,16446.89,24,True,0.0
senate_dem,CONTROLS-2026-D,2026-08-21,118,6751.799999999999,0.0,0.0,0.5335288367546432,1794.08,10.05,6751.799999999999,0.509838857786072,0.01967771557214395,0.0,6751.8,24,True,-9.094947017729282e-13
senate_dem,CONTROLS-2026-D,2026-08-22,93,6891.11,0.0,0.0,0.5962551751459491,1555.03,10.25,6891.11,0.959533369805445,0.91906673961089,0.0,6891.11,24,True,0.0
senate_dem,CONTROLS-2026-D,2026-08-23,98,4754.36,0.0,0.0,0.4525109583624295,615.46,10.25,4754.36,0.8455480863880733,0.6910961727761467,0.0,4754.36,24,True,0.0
senate_dem,CONTROLS-2026-D,2026-08-24,89,5698.949999999999,0.0,0.0,0.6076856262995817,1307.51,10.25,5698.949999999999,0.6488054817115434,0.29761096342308685,0.0,5698.95,23,False,
senate_dem,CONTROLS-2026-D,2026-08-25,96,92146.1,0.0,0.0,0.8611363910138355,56677.0,14.68,92146.1,0.36493904788157067,-0.2701219042368587,0.0,92146.1,24,True,0.0
senate_dem,CONTROLS-2026-D,2026-08-26,107,14940.17,0.0,0.0,0.8069265610766143,5737.98,10.05,14940.17,0.8776098263942109,0.7552196527884217,0.0,14940.17,24,True,0.0
senate_dem,CONTROLS-2026-D,2026-08-27,97,6141.399999999999,0.0,0.0,0.7270589767805388,1860.0,6.0,6141.399999999999,0.4061272673983132,-0.18774546520337362,0.0,6141.4,24,True,-9.094947017729282e-13
senate_dem,CONTROLS-2026-D,2026-08-28,137,19484.870000000003,0.0,0.0,0.6929171197960263,5719.54,9.3,19484.870000000003,0.37594400167925157,-0.24811199664149688,0.0,19484.87,24,True,3.637978807091713e-12
senate_dem,CONTROLS-2026-D,2026-08-29,100,10585.249999999998,0.0,0.0,0.6621194586807114,1878.97,10.05,10585.249999999998,0.3913984081623015,-0.21720318367539704,0.0,10585.25,24,True,-1.8189894035458565e-12
senate_dem,CONTROLS-2026-D,2026-08-30,63,5087.460000000001,0.0,0.0,0.643735773843922,1583.1,9.85,5087.460000000001,0.9281527520609498,0.8563055041218995,0.0,5087.46,24,True,9.094947017729282e-13
senate_dem,CONTROLS-2026-D,2026-08-31,53,2422.97,0.0,0.0,0.6808792514971296,591.14,9.85,2422.97,0.8097293817092247,0.6194587634184494,0.0,2422.97,24,True,0.0
senate_dem,CONTROLS-2026-D,2026-09-01,100,16284.39,0.0,0.0,0.7412804532438734,9009.7,8.865,16284.39,0.3304759957235119,-0.33904800855297623,0.0,16284.39,24,True,0.0
senate_dem,CONTROLS-2026-D,2026-09-02,83,8140.67,0.0,0.0,0.6687201421995979,1655.55,9.85,8140.67,0.5800185979778077,0.1600371959556156,0.0,8140.67,24,True,0.0
senate_dem,CONTROLS-2026-D,2026-09-03,102,40510.90000000001,0.0,0.0,0.9439439755720065,35516.01,10.05,40510.90000000001,0.04286722832620355,-0.9142655433475929,0.0,40510.9,23,False,
senate_dem,CONTROLS-2026-D,2026-09-04,114,6697.27,0.0,0.0,0.43391262409907316,1000.0,10.23,6697.27,0.5735560907653416,0.1471121815306834,0.0,6697.27,24,True,0.0
senate_dem,CONTROLS-2026-D,2026-09-05,96,34249.37,0.0,0.0,0.8733343124267687,13896.97,10.655000000000001,34249.37,0.2443350052862286,-0.5113299894275428,0.0,34249.37,24,True,0.0
senate_dem,CONTROLS-2026-D,2026-09-06,75,2887.08,0.0,0.0,0.6507578591518074,720.25,10.25,2887.08,0.4792073652271499,-0.04158526954570014,0.0,2887.08,24,True,0.0
senate_dem,CONTROLS-2026-D,2026-09-07,62,1701.6899999999998,0.0,0.0,0.47248323725237856,201.01,10.05,1701.6899999999998,0.8569715988223471,0.7139431976446943,0.0,1701.69,24,True,-2.2737367544323206e-13
wisconsin_dem,GOVPARTYWI-26-D,2026-08-11,79,15141.239999999998,0.0,0.0,0.6111547006718077,3000.0,24.59,15141.239999999998,0.9300446991131506,0.8600893982263013,0.0,15141.24,24,True,-1.8189894035458565e-12
wisconsin_dem,GOVPARTYWI-26-D,2026-08-12,981,89670.03,0.0,0.0,0.1822446139473802,5000.0,21.0,89670.03,0.6173911171882066,0.23478223437641327,0.0,89670.03,24,True,0.0
wisconsin_dem,GOVPARTYWI-26-D,2026-08-13,56,5107.95,0.0,0.0,0.48291780459871375,791.23,24.46,5107.95,0.3876055951996398,-0.22478880960072045,0.0,5107.95,23,False,
wisconsin_dem,GOVPARTYWI-26-D,2026-08-14,65,29998.479999999996,0.0,0.0,0.9536533184348007,25234.14,10.0,29998.479999999996,0.03177227646200741,-0.9364554470759853,0.0,29998.48,24,True,-3.637978807091713e-12
wisconsin_dem,GOVPARTYWI-26-D,2026-08-15,68,8493.55,0.0,0.0,0.6067215710745213,1553.22,31.5,8493.55,0.4277975640338846,-0.14440487193223087,0.0,8493.55,23,False,
wisconsin_dem,GOVPARTYWI-26-D,2026-08-16,22,3219.7899999999995,0.0,0.0,0.8913966438805015,1350.0,16.77,3219.7899999999995,0.5211457890110847,0.04229157802216932,0.0,3219.79,22,False,
wisconsin_dem,GOVPARTYWI-26-D,2026-08-17,75,28234.94,0.0,0.0,0.9083939969413783,18440.27,8.15,28234.94,0.9263943893629666,0.8527887787259332,0.0,28234.94,24,True,0.0
wisconsin_dem,GOVPARTYWI-26-D,2026-08-18,33,8960.12,0.0,0.0,0.8048508278906978,4698.52,50.0,8960.12,0.20657647442221752,-0.586847051155565,0.0,8960.12,24,True,0.0
wisconsin_dem,GOVPARTYWI-26-D,2026-08-19,17,910.32,0.0,0.0,0.8069579927937428,262.08,18.95,910.32,0.9373077599086034,0.8746155198172068,0.0,910.32,23,False,
wisconsin_dem,GOVPARTYWI-26-D,2026-08-20,19,2985.8900000000003,0.0,0.0,0.9127965196306629,1457.45,13.1,2985.8900000000003,0.8668671652338162,0.7337343304676325,0.0,2985.89,20,False,
wisconsin_dem,GOVPARTYWI-26-D,2026-08-21,74,18442.379999999997,0.0,0.0,0.6043433656610482,5199.75,29.814999999999998,18442.379999999997,0.9113514633143881,0.8227029266287761,0.0,18442.38,24,True,-3.637978807091713e-12
wisconsin_dem,GOVPARTYWI-26-D,2026-08-22,45,1328.56,0.0,0.0,0.6021557174685374,315.15,6.4,1328.56,0.9840428734870837,0.9680857469741675,0.0,1328.56,23,False,
wisconsin_dem,GOVPARTYWI-26-D,2026-08-23,20,631.4999999999999,0.0,0.0,0.7042121931908157,200.0,17.92,631.4999999999999,0.2412668250197942,-0.5174663499604116,0.0,631.5,24,True,-1.1368683772161603e-13
wisconsin_dem,GOVPARTYWI-26-D,2026-08-24,8,124.46000000000001,0.0,0.0,0.8227542985698216,50.0,12.395,124.46000000000001,0.6913867909368471,0.3827735818736942,0.0,124.46,24,True,1.4210854715202004e-14
wisconsin_dem,GOVPARTYWI-26-D,2026-08-25,6,220.13,0.0,0.0,0.9989097351564984,127.81,23.505,220.13,0.0010902648435015673,-0.9978194703129969,0.0,220.13,21,False,
wisconsin_dem,GOVPARTYWI-26-D,2026-08-26,22,2903.61,0.0,0.0,0.8945312903592425,1212.74,20.310000000000002,2903.61,0.5595551744208072,0.11911034884161437,0.0,2903.61,22,False,
wisconsin_dem,GOVPARTYWI-26-D,2026-08-27,10,389.38,0.0,0.0,0.920822846576609,197.04,10.535,389.38,0.06582258975807695,-0.8683548204838462,0.0,389.38,21,False,
wisconsin_dem,GOVPARTYWI-26-D,2026-08-28,18,1935.36,0.0,0.0,0.9057074652777778,600.0,16.505000000000003,1935.36,0.554604828042328,0.10920965608465603,0.0,1935.36,23,False,
wisconsin_dem,GOVPARTYWI-26-D,2026-08-29,15,6326.239999999999,0.0,0.0,0.9665156554288171,3707.41,32.43,6326.239999999999,0.16561338172437343,-0.6687732365512531,0.0,6326.240000000001,20,False,
wisconsin_dem,GOVPARTYWI-26-D,2026-08-30,11,201.0,0.0,0.0,0.910547263681592,86.18,6.16,201.0,0.5701492537313433,0.14029850746268652,0.0,201.0,20,False,
wisconsin_dem,GOVPARTYWI-26-D,2026-08-31,6,1006.5899999999999,0.0,0.0,0.9997019640568653,781.52,2.895,1006.5899999999999,0.995241359441282,0.990482718882564,0.0,1006.59,9,False,
wisconsin_dem,GOVPARTYWI-26-D,2026-09-01,9,4476.34,0.0,0.0,0.9511743969403574,1162.62,500.0,4476.34,0.002233967929156409,-0.9955320641416872,0.0,4476.34,20,False,
wisconsin_dem,GOVPARTYWI-26-D,2026-09-02,3,176.0,0.0,0.0,1.0,156.0,15.0,176.0,0.0,-1.0,0.0,176.0,22,False,
wisconsin_dem,GOVPARTYWI-26-D,2026-09-03,14,1617.85,0.0,0.0,0.8906202676391507,888.0,42.114999999999995,1617.85,0.7625799672404735,0.525159934480947,0.0,1617.85,23,False,
wisconsin_dem,GOVPARTYWI-26-D,2026-09-04,7,317.16,0.0,0.0,0.9269453903392609,165.55,25.88,317.16,0.8558141001387312,0.7116282002774624,0.0,317.16,23,False,
wisconsin_dem,GOVPARTYWI-26-D,2026-09-05,7,770.4300000000001,0.0,0.0,0.9853588255909038,500.0,18.49,770.4300000000001,0.6745843230403801,0.34916864608076004,0.0,770.43,23,False,
wisconsin_dem,GOVPARTYWI-26-D,2026-09-06,7,1018.2199999999999,0.0,0.0,0.9948734065329694,708.85,8.0,1018.2199999999999,0.99970536819155,0.9994107363831,0.0,1018.22,15,False,
wisconsin_dem,GOVPARTYWI-26-D,2026-09-07,8,166.53,0.0,0.0,0.9436137632858943,100.0,6.16,166.53,0.2367741548069417,-0.5264516903861166,0.0,166.53,20,False,
georgia_dem,GOVPARTYGA-26-D,2026-08-11,27,9756.660000000002,0.0,0.0,0.8913203903794944,2500.0,45.0,9756.660000000002,1.0,1.0,0.0,9756.66,17,False,
georgia_dem,GOVPARTYGA-26-D,2026-08-12,34,4404.110000000001,0.0,0.0,0.9231377054614892,2232.02,9.254999999999999,4404.110000000001,0.9816307948711541,0.9632615897423082,0.0,4404.11,24,True,9.094947017729282e-13
georgia_dem,GOVPARTYGA-26-D,2026-08-13,22,284.53999999999996,0.0,0.0,0.7388416391368526,78.55,5.140000000000001,284.53999999999996,0.32494552611232164,-0.35010894777535667,0.0,284.54,23,False,
georgia_dem,GOVPARTYGA-26-D,2026-08-14,10,483.98,0.0,0.0,0.9703293524525807,394.52,5.25,483.98,0.019339642133972476,-0.961320715732055,0.0,483.98,20,False,
georgia_dem,GOVPARTYGA-26-D,2026-08-15,13,404.23,0.0,0.0,0.8814041511020952,105.51,11.0,404.23,0.1400192959453776,-0.7199614081092448,0.0,404.23,20,False,
georgia_dem,GOVPARTYGA-26-D,2026-08-16,5,27.21,0.0,0.0,1.0,15.0,4.05,27.21,0.15472252848217566,-0.6905549430356486,0.0,27.21,20,False,
georgia_dem,GOVPARTYGA-26-D,2026-08-17,3,9.149999999999999,0.0,0.0,1.0000000000000002,8.04,0.63,9.149999999999999,1.0,1.0,0.0,9.15,22,False,
georgia_dem,GOVPARTYGA-26-D,2026-08-18,30,8087.609999999999,0.0,0.0,0.8672735208547396,2500.0,10.0,8087.609999999999,0.8194769530182588,0.6389539060365178,0.0,8087.610000000001,23,False,
georgia_dem,GOVPARTYGA-26-D,2026-08-19,19,600.79,0.0,0.0,0.7940378501639508,300.0,10.0,600.79,0.921703090930275,0.84340618186055,0.0,600.79,23,False,
georgia_dem,GOVPARTYGA-26-D,2026-08-20,47,1691.1399999999999,0.0,0.0,0.9253225634778907,742.89,2.0,1691.1399999999999,0.6132608772780491,0.22652175455609821,0.0,1691.14,23,False,
georgia_dem,GOVPARTYGA-26-D,2026-08-21,28,197.86999999999998,0.0,0.0,0.850255218072472,88.62,1.345,197.86999999999998,0.39819073128821963,-0.20361853742356076,0.0,197.87,24,True,-2.842170943040401e-14
georgia_dem,GOVPARTYGA-26-D,2026-08-22,21,1568.76,0.0,0.0,0.7748667737576175,500.0,25.87,1568.76,0.0757540987786532,-0.8484918024426935,0.0,1568.76,21,False,
georgia_dem,GOVPARTYGA-26-D,2026-08-23,6,175.69,0.0,0.0,0.9866810860037566,68.61,25.38,175.69,0.18082987079515056,-0.638340258409699,0.0,175.69,20,False,
georgia_dem,GOVPARTYGA-26-D,2026-08-24,15,587.6,0.0,0.0,0.8645677331518039,341.2,9.88,587.6,0.14041865214431584,-0.7191626957113684,0.0,587.6,17,False,
georgia_dem,GOVPARTYGA-26-D,2026-08-25,26,3502.060000000001,0.0,0.0,0.9513657675767974,2489.08,9.495000000000001,3502.060000000001,0.771069027943553,0.5421380558871061,0.0,3502.06,17,False,
georgia_dem,GOVPARTYGA-26-D,2026-08-26,48,1755.35,0.0,0.0,0.5159711738399749,276.79,9.0,1755.35,0.668510553450879,0.33702110690175785,0.0,1755.35,24,True,0.0
georgia_dem,GOVPARTYGA-26-D,2026-08-27,11,35.71,0.0,0.0,0.782973956874825,8.1,2.33,35.71,0.6639596751610193,0.32791935032203867,0.0,35.71,22,False,
georgia_dem,GOVPARTYGA-26-D,2026-08-28,17,362.12,0.0,0.0,0.904562023638573,166.99,5.0,362.12,0.4476968960565558,-0.1046062078868883,0.0,362.12,24,True,0.0
georgia_dem,GOVPARTYGA-26-D,2026-08-29,18,731.1900000000002,0.0,0.0,0.9083959025697835,380.42,7.13,731.1900000000002,0.3081141700515597,-0.3837716598968806,0.0,731.19,22,False,
georgia_dem,GOVPARTYGA-26-D,2026-08-30,4,38.900000000000006,0.0,0.0,1.0,16.21,10.93,38.900000000000006,0.5832904884318766,0.16658097686375312,0.0,38.900000000000006,20,False,
georgia_dem,GOVPARTYGA-26-D,2026-08-31,11,2233.6600000000003,0.0,0.0,0.9581896976263172,1000.0,35.0,2233.6600000000003,0.44038036227536864,-0.11923927544926269,0.0,2233.66,22,False,
georgia_dem,GOVPARTYGA-26-D,2026-09-01,11,2462.19,0.0,0.0,0.9718624476583854,1368.97,40.53,2462.19,0.7957103229239011,0.5914206458478022,0.0,2462.19,19,False,
georgia_dem,GOVPARTYGA-26-D,2026-09-02,15,857.67,0.0,0.0,0.9793743514405308,800.12,3.23,857.67,0.024928002611727125,-0.9501439947765458,0.0,857.67,24,True,0.0
georgia_dem,GOVPARTYGA-26-D,2026-09-03,26,12905.58,0.0,0.0,0.9859781582850208,11529.21,5.52,12905.58,0.01835640087466042,-0.9632871982506792,0.0,12905.58,23,False,
georgia_dem,GOVPARTYGA-26-D,2026-09-04,14,379.02,0.0,0.0,0.7830193657326789,97.07,17.0,379.02,0.6859268640177301,0.37185372803546,0.0,379.02,23,False,
georgia_dem,GOVPARTYGA-26-D,2026-09-05,11,754.02,0.0,0.0,0.9470040582477918,500.0,10.93,754.02,0.07040927296358188,-0.8591814540728362,0.0,754.02,24,True,0.0
georgia_dem,GOVPARTYGA-26-D,2026-09-06,23,866.7199999999999,0.0,0.0,0.8040428281336534,337.0,9.93,866.7199999999999,0.8688042274321581,0.7376084548643161,0.0,866.72,22,False,
georgia_dem,GOVPARTYGA-26-D,2026-09-07,38,2439.7300000000005,0.0,0.0,0.7387989654592926,982.17,17.03,2439.7300000000005,0.09691646206752384,-0.8061670758649523,0.0,2439.73,22,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-11,0,0.0,,,,,,0.0,,,0.0,0.0,12,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-12,2,10.0,0.0,0.0,1.0,5.0,5.0,10.0,0.5,0.0,0.0,10.0,14,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-13,0,0.0,,,,,,0.0,,,0.0,0.0,11,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-14,0,0.0,,,,,,0.0,,,0.0,0.0,14,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-15,1,0.2,0.0,0.0,1.0,0.2,0.2,0.2,1.0,1.0,0.0,0.2,5,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-16,0,0.0,,,,,,0.0,,,0.0,0.0,1,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-17,1,119.65,0.0,0.0,1.0,119.65,119.65,119.65,1.0,1.0,0.0,119.65,7,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-18,0,0.0,,,,,,0.0,,,0.0,0.0,6,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-19,0,0.0,,,,,,0.0,,,0.0,0.0,10,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-20,0,0.0,,,,,,0.0,,,0.0,0.0,7,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-21,0,0.0,,,,,,0.0,,,0.0,0.0,10,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-22,2,524.59,0.0,0.0,1.0,500.0,262.295,524.59,0.04687470214834442,-0.9062505957033111,0.0,524.59,11,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-23,1,49.18,0.0,0.0,1.0,49.18,49.18,49.18,1.0,1.0,0.0,49.18,4,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-24,1,25.22,0.0,0.0,1.0,25.22,25.22,25.22,1.0,1.0,0.0,25.22,10,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-25,3,227.01,0.0,0.0,1.0,100.0,77.01,227.01,1.0,1.0,0.0,227.01,7,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-26,1,0.2,0.0,0.0,1.0,0.2,0.2,0.2,0.0,-1.0,0.0,0.2,8,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-27,4,16.31,0.0,0.0,1.0,5.2,4.945,16.31,0.6811771919068057,0.3623543838136113,0.0,16.31,11,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-28,7,1117.75,0.0,0.0,0.994712592261239,500.0,6.84,1117.75,1.0,1.0,0.0,1117.75,10,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-29,8,611.05,0.0,0.0,0.987529662057115,452.39,11.72,611.05,1.0,1.0,0.0,611.05,15,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-30,7,573.9000000000001,0.0,0.0,0.9858163443108554,500.0,15.0,573.9000000000001,0.033228785502700815,-0.9335424289945984,0.0,573.9,18,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-08-31,2,3.87,0.0,0.0,1.0,2.87,1.935,3.87,0.7416020671834626,0.48320413436692505,0.0,3.87,17,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-09-01,2,5.65,0.0,0.0,1.0,4.24,2.825,5.65,1.0,1.0,0.0,5.65,16,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-09-02,6,645.94,0.0,0.0,0.9989163080162243,499.99,20.475,645.94,0.9845186859460631,0.9690373718921262,0.0,645.9399999999999,14,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-09-03,5,92.31,0.0,0.0,1.0,41.05,15.0,92.31,1.0,1.0,0.0,92.31,16,False,
datacenter_three_states,KXMORATORIUMCOUNT-26DEC31-AL3,2026-09-04,0,0.0,,,,,,0.0,,,0.0,0.0,9,False,
