scenario_id,scenario_label,ticker,issue_id,basket_id,basket_label,basket_kind,model,spread_gate,scenario_primary,primary_test,n_observations,n_calendar_sessions,valid_change_coverage,meaningful_shock_days,large_move_days,probability_min,probability_max,max_abs_daily_delta_pp,median_endpoint_spread_pp,first_valid_date,last_valid_date,status,beta_per_10pp,intercept,market_beta,hc3_se,hac3_se,hac3_low,hac3_high,hc3_low,hc3_high,p_value_hac,p_value_hc3,r_squared,bootstrap_low,bootstrap_high,bootstrap_valid_draws,leave_largest_beta,leave_largest_relative_change,largest_move_date,leave_largest_sign_stable,q_value_bh_primary,q_value_hc3_primary,q_value_conservative_primary,evidence_grade,bootstrap_excludes_zero,tight_status,tight_n_observations,tight_beta_per_10pp,loose_status,loose_n_observations,loose_beta_per_10pp,tape_window,executions,active_days,top_five_print_volume_share,liquidity_validation_status,liquidity_veto_reasons,robustness_screen_status,robustness_failures
house_dem,Democratic House victory,CONTROLH-2026-D,taxes_fiscal,cloud_platforms,Cloud platforms,theme,market_conditioned,0.1,True,True,42,43,1.0,8,0,0.815,0.855,1.0000000000000009,1.0,2026-07-09,2026-09-04,estimated,0.021923990899844256,0.0008973246629463624,1.7781828471094796,0.054328406134502565,0.050305980122164626,-0.0798294583168079,0.12367744011649642,-0.08796558288848354,0.13181356468817204,0.6653753732459153,0.6887510005878493,0.32151157738711156,-0.0971977579248847,0.11404496615258194,500.0,0.006816988665777494,0.6890626028390697,2026-07-10,True,0.8468918281353232,0.9915527907147141,0.9915527907147141,pilot_observational,False,estimated,42,0.021923990899844256,estimated,42,0.021923990899844256,Latest 28 calendar days; shorter than full equity regression window,4133,28,0.264909557444741,passes_descriptive_tape_gate,,not_ready_for_sizing,conservative_q_not_below_10pct|block_interval_includes_zero_or_unavailable|fewer_than_10_meaningful_days|fewer_than_3_moves_exceeding_quote_noise_rule
house_dem,Democratic House victory,CONTROLH-2026-D,taxes_fiscal,electrical_equipment,Electrical equipment,theme,market_conditioned,0.1,True,True,42,43,1.0,8,0,0.815,0.855,1.0000000000000009,1.0,2026-07-09,2026-09-04,estimated,0.008944536050830086,-0.002609001446021391,2.605280424628642,0.08694013195680712,0.07359222667257402,-0.1399097926250725,0.15779886472673268,-0.1669084794450015,0.1847975515466617,0.9038859553852772,0.9185841804590129,0.31867041911142624,-0.13045323040743828,0.1375789879959464,500.0,-0.012671538940215912,2.416679285343139,2026-07-10,False,0.9558334240855805,0.9915527907147141,0.9915527907147141,pilot_observational,False,estimated,42,0.008944536050830086,estimated,42,0.008944536050830086,Latest 28 calendar days; shorter than full equity regression window,4133,28,0.264909557444741,passes_descriptive_tape_gate,,not_ready_for_sizing,conservative_q_not_below_10pct|block_interval_includes_zero_or_unavailable|largest_move_removal_sign_unstable_or_unavailable|fewer_than_10_meaningful_days|fewer_than_3_moves_exceeding_quote_noise_rule
house_dem,Democratic House victory,CONTROLH-2026-D,taxes_fiscal,regulated_utilities,Regulated utilities,theme,market_conditioned,0.1,True,True,42,43,1.0,8,0,0.815,0.855,1.0000000000000009,1.0,2026-07-09,2026-09-04,estimated,0.042980847648690194,-0.001480891019470644,-0.18221584123891119,0.02861810400153214,0.02509435560797513,-0.007777277583734671,0.09373897288111506,-0.01490473146387656,0.10086642676125696,0.09469587230645594,0.1411832687418425,0.05645174473669856,-0.0013759993387651526,0.09228352198989201,500.0,0.06395977885767036,0.48809952238388393,2026-07-10,True,0.3788025605429987,0.9094769698122832,0.9094769698122832,pilot_observational,False,estimated,42,0.042980847648690194,estimated,42,0.042980847648690194,Latest 28 calendar days; shorter than full equity regression window,4133,28,0.264909557444741,passes_descriptive_tape_gate,,not_ready_for_sizing,conservative_q_not_below_10pct|block_interval_includes_zero_or_unavailable|fewer_than_10_meaningful_days|fewer_than_3_moves_exceeding_quote_noise_rule
house_dem,Democratic House victory,CONTROLH-2026-D,taxes_fiscal,power_generators,Power generators,theme,market_conditioned,0.1,True,True,42,43,1.0,8,0,0.815,0.855,1.0000000000000009,1.0,2026-07-09,2026-09-04,estimated,-0.02272670729510448,0.0019435034906182176,0.5615608181534276,0.045958421598222006,0.03719571497010253,-0.09796214222940629,0.052508727639197325,-0.1156863893610495,0.07023297477084053,0.5447422862713829,0.6237232090930571,0.033631774860673924,-0.10135430147933057,0.06377337666174608,500.0,-0.026775130042945933,0.1781350327292469,2026-07-10,True,0.784171318772089,0.9915527907147141,0.9915527907147141,pilot_observational,False,estimated,42,-0.02272670729510448,estimated,42,-0.02272670729510448,Latest 28 calendar days; shorter than full equity regression window,4133,28,0.264909557444741,passes_descriptive_tape_gate,,not_ready_for_sizing,conservative_q_not_below_10pct|block_interval_includes_zero_or_unavailable|fewer_than_10_meaningful_days|fewer_than_3_moves_exceeding_quote_noise_rule
house_dem,Democratic House victory,CONTROLH-2026-D,taxes_fiscal,data_center_reits,Data-center REITs,theme,market_conditioned,0.1,True,True,42,43,1.0,8,0,0.815,0.855,1.0000000000000009,1.0,2026-07-09,2026-09-04,estimated,0.14841744964645653,-0.0002494877811940312,1.0294275229736765,0.10989993683268051,0.09690885305430479,-0.04759920749766247,0.3444341067905755,-0.0738761546976199,0.37071105399053295,0.13371421297131184,0.18464755641111563,0.2308133507940553,0.002943569700769634,0.37241077320992805,500.0,0.18231195813792486,0.22837279964187526,2026-07-10,True,0.4731425997446419,0.9094769698122832,0.9094769698122832,pilot_observational,True,estimated,42,0.14841744964645653,estimated,42,0.14841744964645653,Latest 28 calendar days; shorter than full equity regression window,4133,28,0.264909557444741,passes_descriptive_tape_gate,,not_ready_for_sizing,conservative_q_not_below_10pct|fewer_than_10_meaningful_days|fewer_than_3_moves_exceeding_quote_noise_rule
house_dem,Democratic House victory,CONTROLH-2026-D,taxes_fiscal,integrated_energy,Integrated energy,theme,market_conditioned,0.1,True,True,42,43,1.0,8,0,0.815,0.855,1.0000000000000009,1.0,2026-07-09,2026-09-04,estimated,-0.04494520242045891,0.004818984950792172,-1.019397709676924,0.030612516504121393,0.024058408165153155,-0.09360792616665246,0.003717521325734649,-0.10686486159282074,0.01697445675190292,0.0692646086509108,0.15007050712832878,0.25449762148607324,-0.0913025770569191,0.0023831488069925343,500.0,-0.03394627349045055,0.24471864265098256,2026-07-10,True,0.33217270570691554,0.9094769698122832,0.9094769698122832,pilot_observational,False,estimated,42,-0.04494520242045891,estimated,42,-0.04494520242045891,Latest 28 calendar days; shorter than full equity regression window,4133,28,0.264909557444741,passes_descriptive_tape_gate,,not_ready_for_sizing,conservative_q_not_below_10pct|block_interval_includes_zero_or_unavailable|fewer_than_10_meaningful_days|fewer_than_3_moves_exceeding_quote_noise_rule
house_dem,Democratic House victory,CONTROLH-2026-D,taxes_fiscal,homebuilders,Homebuilders,theme,market_conditioned,0.1,True,True,42,43,1.0,8,0,0.815,0.855,1.0000000000000009,1.0,2026-07-09,2026-09-04,estimated,0.024028178492284148,-0.0012668815229152682,1.2435892876431878,0.11172011250385357,0.09310174526171468,-0.16428787628816166,0.21234423327272994,-0.20194707865474587,0.25000343563931415,0.7976982873612593,0.8308297810536386,0.18898743921795258,-0.14535881365654665,0.20932051581438887,500.0,0.03597778254047169,0.4973162677322694,2026-07-10,True,0.917353030465448,0.9915527907147141,0.9915527907147141,pilot_observational,False,estimated,42,0.024028178492284148,estimated,42,0.024028178492284148,Latest 28 calendar days; shorter than full equity regression window,4133,28,0.264909557444741,passes_descriptive_tape_gate,,not_ready_for_sizing,conservative_q_not_below_10pct|block_interval_includes_zero_or_unavailable|fewer_than_10_meaningful_days|fewer_than_3_moves_exceeding_quote_noise_rule
house_dem,Democratic House victory,CONTROLH-2026-D,taxes_fiscal,machinery_distribution,Machinery and distribution,theme,market_conditioned,0.1,True,True,42,43,1.0,8,0,0.815,0.855,1.0000000000000009,1.0,2026-07-09,2026-09-04,estimated,0.030810638849662144,3.222198331828788e-05,0.7235401583763776,0.04108010115730355,0.03451343448437839,-0.03899937170117364,0.10062064940049793,-0.052281708755407386,0.11390298645473168,0.377485653667138,0.4577474031035076,0.16013958308857923,-0.0463603044648106,0.09535791770357874,500.0,0.03477471072062725,0.1286591910770645,2026-07-10,True,0.694677176552132,0.9915527907147141,0.9915527907147141,pilot_observational,False,estimated,42,0.030810638849662144,estimated,42,0.030810638849662144,Latest 28 calendar days; shorter than full equity regression window,4133,28,0.264909557444741,passes_descriptive_tape_gate,,not_ready_for_sizing,conservative_q_not_below_10pct|block_interval_includes_zero_or_unavailable|fewer_than_10_meaningful_days|fewer_than_3_moves_exceeding_quote_noise_rule
house_dem,Democratic House victory,CONTROLH-2026-D,taxes_fiscal,managed_care,Managed care (UNH only),single_company_proxy,market_conditioned,0.1,True,True,42,43,1.0,8,0,0.815,0.855,1.0000000000000009,1.0,2026-07-09,2026-09-04,estimated,0.08959560421044124,-0.0021455939590979646,0.20951619000130858,0.040605134034729665,0.03694706169556357,0.014863117996786801,0.16432809042409569,0.007463968291517908,0.17172724012936458,0.020041487985685582,0.03330442022391739,0.08548916541517537,-0.002883211247055849,0.15440323663447955,500.0,0.07992315154603682,0.10795677700533009,2026-07-10,True,0.15365140789025614,0.4713856400923693,0.4713856400923693,pilot_observational,False,estimated,42,0.08959560421044124,estimated,42,0.08959560421044124,Latest 28 calendar days; shorter than full equity regression window,4133,28,0.264909557444741,passes_descriptive_tape_gate,,not_ready_for_sizing,conservative_q_not_below_10pct|block_interval_includes_zero_or_unavailable|fewer_than_10_meaningful_days|fewer_than_3_moves_exceeding_quote_noise_rule
house_dem,Democratic House victory,CONTROLH-2026-D,taxes_fiscal,hospitals,Hospitals (HCA only),single_company_proxy,market_conditioned,0.1,True,True,42,43,1.0,8,0,0.815,0.855,1.0000000000000009,1.0,2026-07-09,2026-09-04,estimated,0.08907748993859141,-0.0007137661905844815,0.3140725729951164,0.02820004544706669,0.021020334183845024,0.04655985084878974,0.13159512902839307,0.03203751406818562,0.1461174658089972,0.00013368341420532163,0.0030564874056185267,0.03208890262233344,0.0371435273507306,0.13006326072947863,500.0,0.09277356519148124,0.0414928087380756,2026-07-10,True,0.00409962470229653,0.14059842065845224,0.14059842065845224,pilot_observational,True,estimated,42,0.08907748993859141,estimated,42,0.08907748993859141,Latest 28 calendar days; shorter than full equity regression window,4133,28,0.264909557444741,passes_descriptive_tape_gate,,not_ready_for_sizing,conservative_q_not_below_10pct|fewer_than_10_meaningful_days|fewer_than_3_moves_exceeding_quote_noise_rule
house_dem,Democratic House victory,CONTROLH-2026-D,taxes_fiscal,generators_minus_regulated,Generators minus regulated utilities,relative_return_contrast,market_conditioned,0.1,True,True,42,43,1.0,8,0,0.815,0.855,1.0000000000000009,1.0,2026-07-09,2026-09-04,estimated,-0.06570755494379465,0.0034243945100888608,0.7437766593923387,0.0542930235569052,0.04547945943600397,-0.15769844459318005,0.026283334705590758,-0.17552556071368874,0.04411045082609945,0.15650845746638747,0.23347125711679284,0.06486009818712624,-0.16060582026140008,0.022052755210815567,500.0,-0.0907349089006163,0.38089005104861545,2026-07-10,True,0.5052202837511455,0.9094769698122832,0.9094769698122832,pilot_observational,False,estimated,42,-0.06570755494379465,estimated,42,-0.06570755494379465,Latest 28 calendar days; shorter than full equity regression window,4133,28,0.264909557444741,passes_descriptive_tape_gate,,not_ready_for_sizing,conservative_q_not_below_10pct|block_interval_includes_zero_or_unavailable|fewer_than_10_meaningful_days|fewer_than_3_moves_exceeding_quote_noise_rule
house_dem,Democratic House victory,CONTROLH-2026-D,taxes_fiscal,equipment_minus_generators,Equipment minus generators,relative_return_contrast,market_conditioned,0.1,True,True,42,43,1.0,8,0,0.815,0.855,1.0000000000000009,1.0,2026-07-09,2026-09-04,estimated,0.03167124334593457,-0.0045525049366396085,2.0437196064752143,0.09513234368082371,0.07645304498802302,-0.12296963656050158,0.18631212325237073,-0.16075208441908406,0.2240945711109532,0.6809552237025798,0.7409794757485608,0.2567787913723091,-0.1333977648311287,0.18269032467049304,500.0,0.014103591102730038,0.5546877983702391,2026-07-10,True,0.8468918281353232,0.9915527907147141,0.9915527907147141,pilot_observational,False,estimated,42,0.03167124334593457,estimated,42,0.03167124334593457,Latest 28 calendar days; shorter than full equity regression window,4133,28,0.264909557444741,passes_descriptive_tape_gate,,not_ready_for_sizing,conservative_q_not_below_10pct|block_interval_includes_zero_or_unavailable|fewer_than_10_meaningful_days|fewer_than_3_moves_exceeding_quote_noise_rule
house_dem,Democratic House victory,CONTROLH-2026-D,taxes_fiscal,hospitals_minus_managed_care,Hospitals minus managed care,relative_return_contrast,market_conditioned,0.1,True,True,42,43,1.0,8,0,0.815,0.855,1.0000000000000009,1.0,2026-07-09,2026-09-04,estimated,-0.000518114271849832,0.0014318277685134843,0.10455638299380784,0.0486250767568149,0.03918937026410296,-0.07978609766700953,0.07874986912330986,-0.09887161551394988,0.09783538697025021,0.9895190482419287,0.9915527907147141,0.0009163005627408349,-0.07981476754594782,0.08977683747153531,500.0,0.012850413645444382,25.802276917723837,2026-07-10,False,0.9895190482419288,0.9915527907147141,0.9915527907147141,pilot_observational,False,estimated,42,-0.000518114271849832,estimated,42,-0.000518114271849832,Latest 28 calendar days; shorter than full equity regression window,4133,28,0.264909557444741,passes_descriptive_tape_gate,,not_ready_for_sizing,conservative_q_not_below_10pct|block_interval_includes_zero_or_unavailable|largest_move_removal_sign_unstable_or_unavailable|fewer_than_10_meaningful_days|fewer_than_3_moves_exceeding_quote_noise_rule
senate_dem,Democratic Senate victory,CONTROLS-2026-D,taxes_fiscal,sector_technology,Technology sector,sector,market_conditioned,0.1,True,True,42,43,1.0,19,1,0.435,0.495,2.9999999999999973,1.0,2026-07-09,2026-09-04,estimated,0.027453375858037303,-0.000889243458445774,1.92124774497597,0.02244932808731249,0.0182535649703708,-0.0094679442658328,0.0643746959819074,-0.017954676225095896,0.07286142794117051,0.1406370136407564,0.22870446211311393,0.6339352475866433,-0.011859288609279532,0.06926766526872756,500.0,0.031240586291758406,0.1379506277590394,2026-08-11,True,0.4882492549037581,0.9094769698122832,0.9094769698122832,pilot_observational,False,estimated,42,0.027453375858037303,estimated,42,0.027453375858037303,Latest 28 calendar days; shorter than full equity regression window,3124,28,0.2567762185281578,passes_descriptive_tape_gate,,not_ready_for_sizing,conservative_q_not_below_10pct|block_interval_includes_zero_or_unavailable|fewer_than_3_moves_exceeding_quote_noise_rule
senate_dem,Democratic Senate victory,CONTROLS-2026-D,taxes_fiscal,sector_consumer_discretionary,Consumer discretionary sector,sector,market_conditioned,0.1,True,True,42,43,1.0,19,1,0.435,0.495,2.9999999999999973,1.0,2026-07-09,2026-09-04,estimated,-0.007379254851533818,-0.0008433477946157802,1.1421276129449331,0.016529387433949355,0.012551209883176791,-0.03276647311771117,0.018007963414643533,-0.04081309672795291,0.02605458702488528,0.5599673711363017,0.6577539880922487,0.38236131223296854,-0.041268110376615555,0.020714348681433115,500.0,-0.01220681527664812,0.6542070333986185,2026-08-11,True,0.784171318772089,0.9915527907147141,0.9915527907147141,pilot_observational,False,estimated,42,-0.007379254851533818,estimated,42,-0.007379254851533818,Latest 28 calendar days; shorter than full equity regression window,3124,28,0.2567762185281578,passes_descriptive_tape_gate,,not_ready_for_sizing,conservative_q_not_below_10pct|block_interval_includes_zero_or_unavailable|fewer_than_3_moves_exceeding_quote_noise_rule
senate_dem,Democratic Senate victory,CONTROLS-2026-D,taxes_fiscal,sector_communications,Communication services sector,sector,market_conditioned,0.1,True,True,42,43,1.0,19,1,0.435,0.495,2.9999999999999973,1.0,2026-07-09,2026-09-04,estimated,-0.022263106504302844,0.00023534088748189275,0.7594710422359895,0.018344615972290354,0.012952931449692964,-0.0484628833354554,0.003936670326849714,-0.059368594663015875,0.014842381654410191,0.09358606753006532,0.23219763979048436,0.18350566447396766,-0.053362471281277635,0.002787856735860105,500.0,-0.028252626894784822,0.26903345179273924,2026-08-11,True,0.3788025605429987,0.9094769698122832,0.9094769698122832,pilot_observational,False,estimated,42,-0.022263106504302844,estimated,42,-0.022263106504302844,Latest 28 calendar days; shorter than full equity regression window,3124,28,0.2567762185281578,passes_descriptive_tape_gate,,not_ready_for_sizing,conservative_q_not_below_10pct|block_interval_includes_zero_or_unavailable|fewer_than_3_moves_exceeding_quote_noise_rule
senate_dem,Democratic Senate victory,CONTROLS-2026-D,taxes_fiscal,sector_industrials,Industrials sector,sector,market_conditioned,0.1,True,True,42,43,1.0,19,1,0.435,0.495,2.9999999999999973,1.0,2026-07-09,2026-09-04,estimated,-0.005710858866357116,-0.001228578643525747,0.7928078344230625,0.021427203598982016,0.015985600221847626,-0.03804478728642594,0.026623069553711708,-0.04905146902779704,0.03762975129508281,0.7228305049933929,0.791240025141054,0.3571179195885119,-0.04841684130244445,0.014324646299795712,500.0,-0.023440453070649257,3.104540773847143,2026-08-11,True,0.863641642329768,0.9915527907147141,0.9915527907147141,pilot_observational,False,estimated,42,-0.005710858866357116,estimated,42,-0.005710858866357116,Latest 28 calendar days; shorter than full equity regression window,3124,28,0.2567762185281578,passes_descriptive_tape_gate,,not_ready_for_sizing,conservative_q_not_below_10pct|block_interval_includes_zero_or_unavailable|fewer_than_3_moves_exceeding_quote_noise_rule
