ticker,name,kind,basket,peer_group,topics,period,start_date,end_date,sessions,total_return,sector_benchmark,sector_return,sector_excess_return,spy_return,spy_excess_return,peer_ex_self_return,peer_ex_self_excess_return,peer_count,coverage_status,note
NVDA,NVIDIA,stock,ai_platforms,ai_semiconductors,ai_jobs_regulation|trade_tariffs,5_sessions,2026-08-28,2026-09-04,5,0.0588830033504808,XLK,0.008562638359554953,0.05032036499092585,0.0010918657075786875,0.05779113764290211,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
NVDA,NVIDIA,stock,ai_platforms,ai_semiconductors,ai_jobs_regulation|trade_tariffs,20_sessions,2026-08-07,2026-09-04,20,0.02857650341411655,XLK,-0.0036708114961179206,0.03224731491023447,-0.003970213492805907,0.03254671690692246,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
ETN,Eaton,stock,power_and_capacity,electrical_equipment,electricity_datacenters|trade_tariffs,common_window,2026-07-08,2026-09-04,42,0.030785991629205478,XLI,-0.028544473721044628,0.059330465350250106,0.03325728094365221,-0.002471289314446734,-0.11730278803587246,0.14808877966507794,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
ETN,Eaton,stock,power_and_capacity,electrical_equipment,electricity_datacenters|trade_tariffs,5_sessions,2026-08-28,2026-09-04,5,0.020035769771777234,XLI,-0.010556594352663096,0.03059236412444033,0.0010918657075786875,0.018943904064198547,0.09121679411804151,-0.07118102434626428,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
ETN,Eaton,stock,power_and_capacity,electrical_equipment,electricity_datacenters|trade_tariffs,20_sessions,2026-08-07,2026-09-04,20,-0.08431395914638384,XLI,-0.05351543792676905,-0.030798521219614794,-0.003970213492805907,-0.08034374565357794,0.02984583357186854,-0.11415979271825238,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
VRT,Vertiv,stock,power_and_capacity,electrical_equipment,electricity_datacenters|trade_tariffs,common_window,2026-07-08,2026-09-04,42,-0.11730278803587246,XLI,-0.028544473721044628,-0.08875831431482784,0.03325728094365221,-0.15056006897952467,0.030785991629205478,-0.14808877966507794,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
VRT,Vertiv,stock,power_and_capacity,electrical_equipment,electricity_datacenters|trade_tariffs,5_sessions,2026-08-28,2026-09-04,5,0.09121679411804151,XLI,-0.010556594352663096,0.1017733884707046,0.0010918657075786875,0.09012492841046282,0.020035769771777234,0.07118102434626428,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
VRT,Vertiv,stock,power_and_capacity,electrical_equipment,electricity_datacenters|trade_tariffs,20_sessions,2026-08-07,2026-09-04,20,0.02984583357186854,XLI,-0.05351543792676905,0.08336127149863759,-0.003970213492805907,0.03381604706467445,-0.08431395914638384,0.11415979271825238,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
AEP,American Electric Power,stock,power_and_capacity,regulated_utilities,electricity_datacenters|affordability_inflation|fed_rates,common_window,2026-07-08,2026-09-04,42,-0.07691044068438602,XLU,-0.05026452267676029,-0.026645918007625724,0.03325728094365221,-0.11016772162803823,-0.043481343502382974,-0.03342909718200304,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
AEP,American Electric Power,stock,power_and_capacity,regulated_utilities,electricity_datacenters|affordability_inflation|fed_rates,5_sessions,2026-08-28,2026-09-04,5,0.01790534285929568,XLU,0.00819102018647122,0.00971432267282446,0.0010918657075786875,0.016813477151716993,-0.00024947009810294407,0.018154812957398625,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
AEP,American Electric Power,stock,power_and_capacity,regulated_utilities,electricity_datacenters|affordability_inflation|fed_rates,20_sessions,2026-08-07,2026-09-04,20,-0.0022439395899668257,XLU,-0.012153147715642798,0.009909208125675972,-0.003970213492805907,0.0017262739028390817,-0.02861830753519634,0.026374367945229515,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DUK,Duke Energy,stock,power_and_capacity,regulated_utilities,electricity_datacenters|affordability_inflation|fed_rates,common_window,2026-07-08,2026-09-04,42,-0.043481343502382974,XLU,-0.05026452267676029,0.006783179174377318,0.03325728094365221,-0.07673862444603519,-0.07691044068438602,0.03342909718200304,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DUK,Duke Energy,stock,power_and_capacity,regulated_utilities,electricity_datacenters|affordability_inflation|fed_rates,5_sessions,2026-08-28,2026-09-04,5,-0.00024947009810294407,XLU,0.00819102018647122,-0.008440490284574165,0.0010918657075786875,-0.0013413358056816316,0.01790534285929568,-0.018154812957398625,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DUK,Duke Energy,stock,power_and_capacity,regulated_utilities,electricity_datacenters|affordability_inflation|fed_rates,20_sessions,2026-08-07,2026-09-04,20,-0.02861830753519634,XLU,-0.012153147715642798,-0.016465159819553543,-0.003970213492805907,-0.024648094042390434,-0.0022439395899668257,-0.026374367945229515,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CEG,Constellation Energy,stock,power_and_capacity,power_generators,electricity_datacenters|energy_iran,common_window,2026-07-08,2026-09-04,42,0.2245196908276592,XLU,-0.05026452267676029,0.2747842135044195,0.03325728094365221,0.191262409884007,-0.03565433413848851,0.2601740249661477,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CEG,Constellation Energy,stock,power_and_capacity,power_generators,electricity_datacenters|energy_iran,5_sessions,2026-08-28,2026-09-04,5,0.08025290498673221,XLU,0.00819102018647122,0.07206188480026099,0.0010918657075786875,0.07916103927915352,0.08906562871132295,-0.008812723724590743,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CEG,Constellation Energy,stock,power_and_capacity,power_generators,electricity_datacenters|energy_iran,20_sessions,2026-08-07,2026-09-04,20,0.10941326011173946,XLU,-0.012153147715642798,0.12156640782738226,-0.003970213492805907,0.11338347360454537,0.06195324660891077,0.04746001350282869,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
VST,Vistra,stock,power_and_capacity,power_generators,electricity_datacenters|energy_iran,common_window,2026-07-08,2026-09-04,42,-0.03565433413848851,XLU,-0.05026452267676029,0.014610188538271784,0.03325728094365221,-0.06891161508214072,0.2245196908276592,-0.2601740249661477,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
VST,Vistra,stock,power_and_capacity,power_generators,electricity_datacenters|energy_iran,5_sessions,2026-08-28,2026-09-04,5,0.08906562871132295,XLU,0.00819102018647122,0.08087460852485173,0.0010918657075786875,0.08797376300374427,0.08025290498673221,0.008812723724590743,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
VST,Vistra,stock,power_and_capacity,power_generators,electricity_datacenters|energy_iran,20_sessions,2026-08-07,2026-09-04,20,0.06195324660891077,XLU,-0.012153147715642798,0.07410639432455357,-0.003970213492805907,0.06592346010171668,0.10941326011173946,-0.04746001350282869,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DLR,Digital Realty,stock,power_and_capacity,data_center_real_estate,electricity_datacenters|fed_rates,common_window,2026-07-08,2026-09-04,42,0.06857626845497711,XLRE,-0.004983039934306044,0.07355930838928315,0.03325728094365221,0.035318987511324895,0.02456765751792056,0.04400861093705655,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DLR,Digital Realty,stock,power_and_capacity,data_center_real_estate,electricity_datacenters|fed_rates,5_sessions,2026-08-28,2026-09-04,5,0.015743776080912486,XLRE,-0.012365090888508012,0.0281088669694205,0.0010918657075786875,0.014651910373333799,-0.008071593947829858,0.023815370028742344,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DLR,Digital Realty,stock,power_and_capacity,data_center_real_estate,electricity_datacenters|fed_rates,20_sessions,2026-08-07,2026-09-04,20,-0.02791539513373764,XLRE,-0.02334369159062788,-0.004571703543109762,-0.003970213492805907,-0.023945181640931734,-0.001620958324113353,-0.02629443680962429,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
EQIX,Equinix,stock,power_and_capacity,data_center_real_estate,electricity_datacenters|fed_rates,common_window,2026-07-08,2026-09-04,42,0.02456765751792056,XLRE,-0.004983039934306044,0.029550697452226604,0.03325728094365221,-0.008689623425731652,0.06857626845497711,-0.04400861093705655,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
EQIX,Equinix,stock,power_and_capacity,data_center_real_estate,electricity_datacenters|fed_rates,5_sessions,2026-08-28,2026-09-04,5,-0.008071593947829858,XLRE,-0.012365090888508012,0.004293496940678154,0.0010918657075786875,-0.009163459655408546,0.015743776080912486,-0.023815370028742344,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
EQIX,Equinix,stock,power_and_capacity,data_center_real_estate,electricity_datacenters|fed_rates,20_sessions,2026-08-07,2026-09-04,20,-0.001620958324113353,XLRE,-0.02334369159062788,0.021722733266514527,-0.003970213492805907,0.0023492551686925545,-0.02791539513373764,0.02629443680962429,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XOM,Exxon Mobil,stock,energy_producers,integrated_energy,energy_iran|affordability_inflation,common_window,2026-07-08,2026-09-04,42,0.1372676828307502,XLE,0.15215826109078656,-0.014890578260036369,0.03325728094365221,0.10401040188709798,0.19577478291019812,-0.05850710007944793,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XOM,Exxon Mobil,stock,energy_producers,integrated_energy,energy_iran|affordability_inflation,5_sessions,2026-08-28,2026-09-04,5,0.01761211402329499,XLE,0.022016548288114945,-0.004404434264819956,0.0010918657075786875,0.0165202483157163,0.03338950496772375,-0.01577739094442876,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XOM,Exxon Mobil,stock,energy_producers,integrated_energy,energy_iran|affordability_inflation,20_sessions,2026-08-07,2026-09-04,20,0.04876236113541821,XLE,0.11408691406250004,-0.06532455292708184,-0.003970213492805907,0.052732574628224116,0.1278972019328719,-0.0791348407974537,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CVX,Chevron,stock,energy_producers,integrated_energy,energy_iran|affordability_inflation,common_window,2026-07-08,2026-09-04,42,0.19577478291019812,XLE,0.15215826109078656,0.04361652181941156,0.03325728094365221,0.1625175019665459,0.1372676828307502,0.05850710007944793,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CVX,Chevron,stock,energy_producers,integrated_energy,energy_iran|affordability_inflation,5_sessions,2026-08-28,2026-09-04,5,0.03338950496772375,XLE,0.022016548288114945,0.011372956679608803,0.0010918657075786875,0.03229763926014506,0.01761211402329499,0.01577739094442876,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CVX,Chevron,stock,energy_producers,integrated_energy,energy_iran|affordability_inflation,20_sessions,2026-08-07,2026-09-04,20,0.1278972019328719,XLE,0.11408691406250004,0.013810287870371862,-0.003970213492805907,0.13186741542567781,0.04876236113541821,0.0791348407974537,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DHI,D.R. Horton,stock,household_and_credit,homebuilders,housing|fed_rates|immigration,common_window,2026-07-08,2026-09-04,42,-0.035920654850578604,XLY,-0.003382475102566729,-0.032538179748011875,0.03325728094365221,-0.06917793579423082,0.005842795418975255,-0.04176345026955386,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DHI,D.R. Horton,stock,household_and_credit,homebuilders,housing|fed_rates|immigration,5_sessions,2026-08-28,2026-09-04,5,-0.03148110054184805,XLY,-0.019622860168317935,-0.011858240373530116,0.0010918657075786875,-0.03257296624942674,-0.03185451108157822,0.0003734105397301679,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DHI,D.R. Horton,stock,household_and_credit,homebuilders,housing|fed_rates|immigration,20_sessions,2026-08-07,2026-09-04,20,-0.05513636305332925,XLY,-0.04129815554009508,-0.013838207513234169,-0.003970213492805907,-0.051166149560523344,-0.052166006557057054,-0.0029703564962721973,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
LEN,Lennar,stock,household_and_credit,homebuilders,housing|fed_rates|immigration,common_window,2026-07-08,2026-09-04,42,0.005842795418975255,XLY,-0.003382475102566729,0.009225270521541984,0.03325728094365221,-0.027414485524676957,-0.035920654850578604,0.04176345026955386,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
LEN,Lennar,stock,household_and_credit,homebuilders,housing|fed_rates|immigration,5_sessions,2026-08-28,2026-09-04,5,-0.03185451108157822,XLY,-0.019622860168317935,-0.012231650913260284,0.0010918657075786875,-0.032946376789156906,-0.03148110054184805,-0.0003734105397301679,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
LEN,Lennar,stock,household_and_credit,homebuilders,housing|fed_rates|immigration,20_sessions,2026-08-07,2026-09-04,20,-0.052166006557057054,XLY,-0.04129815554009508,-0.010867851016961971,-0.003970213492805907,-0.04819579306425115,-0.05513636305332925,0.0029703564962721973,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
JPM,JPMorgan Chase,stock,household_and_credit,banks,fed_rates|jobs_growth|taxes_fiscal,common_window,2026-07-08,2026-09-04,42,0.08474992421834115,XLF,0.056940097942714374,0.02780982627562678,0.03325728094365221,0.05149264327468894,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
JPM,JPMorgan Chase,stock,household_and_credit,banks,fed_rates|jobs_growth|taxes_fiscal,5_sessions,2026-08-28,2026-09-04,5,0.0028522441283400646,XLF,0.0,0.0028522441283400646,0.0010918657075786875,0.001760378420761377,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
JPM,JPMorgan Chase,stock,household_and_credit,banks,fed_rates|jobs_growth|taxes_fiscal,20_sessions,2026-08-07,2026-09-04,20,0.0031327636752718213,XLF,0.008680555785511856,-0.005547792110240035,-0.003970213492805907,0.007102977168077729,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
UNH,UnitedHealth Group,stock,healthcare,managed_care,healthcare|affordability_inflation,common_window,2026-07-08,2026-09-04,42,-0.06687027971554116,XLV,0.05637704081599071,-0.12324732053153187,0.03325728094365221,-0.10012756065919337,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
UNH,UnitedHealth Group,stock,healthcare,managed_care,healthcare|affordability_inflation,5_sessions,2026-08-28,2026-09-04,5,0.010662940097323936,XLV,0.0016942818411320726,0.008968658256191864,0.0010918657075786875,0.009571074389745249,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
UNH,UnitedHealth Group,stock,healthcare,managed_care,healthcare|affordability_inflation,20_sessions,2026-08-07,2026-09-04,20,-0.024417736689847258,XLV,0.03482619825890643,-0.059243934948753685,-0.003970213492805907,-0.02044752319704135,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
HCA,HCA Healthcare,stock,healthcare,hospitals,healthcare|immigration,common_window,2026-07-08,2026-09-04,42,-0.013662564359605778,XLV,0.05637704081599071,-0.07003960517559649,0.03325728094365221,-0.04691984530325799,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
HCA,HCA Healthcare,stock,healthcare,hospitals,healthcare|immigration,5_sessions,2026-08-28,2026-09-04,5,-0.030683086256017233,XLV,0.0016942818411320726,-0.032377368097149306,0.0010918657075786875,-0.03177495196359592,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
HCA,HCA Healthcare,stock,healthcare,hospitals,healthcare|immigration,20_sessions,2026-08-07,2026-09-04,20,-0.020224466924277484,XLV,0.03482619825890643,-0.05505066518318391,-0.003970213492805907,-0.016254253431471577,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
WMT,Walmart,stock,household_and_credit,household_retail,affordability_inflation|trade_tariffs|ai_jobs_regulation,common_window,2026-07-08,2026-09-04,42,-0.05042884369955236,XLP,0.0022514805401165905,-0.05268032423966895,0.03325728094365221,-0.08368612464320457,-0.038053878373890515,-0.012374965325661846,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
WMT,Walmart,stock,household_and_credit,household_retail,affordability_inflation|trade_tariffs|ai_jobs_regulation,5_sessions,2026-08-28,2026-09-04,5,0.039286091722065875,XLP,-0.010181335848548523,0.0494674275706144,0.0010918657075786875,0.03819422601448719,-0.020515774102473294,0.05980186582453917,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
WMT,Walmart,stock,household_and_credit,household_retail,affordability_inflation|trade_tariffs|ai_jobs_regulation,20_sessions,2026-08-07,2026-09-04,20,-0.03981678437292957,XLP,-0.006343995513428569,-0.033472788859501,-0.003970213492805907,-0.03584657088012366,-0.09055767385613278,0.05074088948320321,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
HD,Home Depot,stock,household_and_credit,household_retail,housing|fed_rates|trade_tariffs,common_window,2026-07-08,2026-09-04,42,-0.038053878373890515,XLY,-0.003382475102566729,-0.034671403271323786,0.03325728094365221,-0.07131115931754273,-0.05042884369955236,0.012374965325661846,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
HD,Home Depot,stock,household_and_credit,household_retail,housing|fed_rates|trade_tariffs,5_sessions,2026-08-28,2026-09-04,5,-0.020515774102473294,XLY,-0.019622860168317935,-0.0008929139341553594,0.0010918657075786875,-0.021607639810051982,0.039286091722065875,-0.05980186582453917,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
HD,Home Depot,stock,household_and_credit,household_retail,housing|fed_rates|trade_tariffs,20_sessions,2026-08-07,2026-09-04,20,-0.09055767385613278,XLY,-0.04129815554009508,-0.0492595183160377,-0.003970213492805907,-0.08658746036332687,-0.03981678437292957,-0.05074088948320321,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CAT,Caterpillar,stock,industrial_trade_labor,machinery,trade_tariffs|jobs_growth|energy_iran,common_window,2026-07-08,2026-09-04,42,-0.13989330894484087,XLI,-0.028544473721044628,-0.11134883522379624,0.03325728094365221,-0.17315058988849308,0.16219801026655656,-0.3020913192113974,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CAT,Caterpillar,stock,industrial_trade_labor,machinery,trade_tariffs|jobs_growth|energy_iran,5_sessions,2026-08-28,2026-09-04,5,0.01710715706517485,XLI,-0.010556594352663096,0.027663751417837945,0.0010918657075786875,0.016015291357596162,0.1002649572343357,-0.08315780016916086,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CAT,Caterpillar,stock,industrial_trade_labor,machinery,trade_tariffs|jobs_growth|energy_iran,20_sessions,2026-08-07,2026-09-04,20,-0.03354349958810565,XLI,-0.05351543792676905,0.019971938338663398,-0.003970213492805907,-0.029573286095299745,0.11710131631169252,-0.15064481589979817,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DE,Deere,stock,industrial_trade_labor,machinery,trade_tariffs|jobs_growth|immigration,common_window,2026-07-08,2026-09-04,42,0.16219801026655656,XLI,-0.028544473721044628,0.19074248398760119,0.03325728094365221,0.12894072932290435,-0.13989330894484087,0.3020913192113974,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DE,Deere,stock,industrial_trade_labor,machinery,trade_tariffs|jobs_growth|immigration,5_sessions,2026-08-28,2026-09-04,5,0.1002649572343357,XLI,-0.010556594352663096,0.1108215515869988,0.0010918657075786875,0.09917309152675702,0.01710715706517485,0.08315780016916086,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
DE,Deere,stock,industrial_trade_labor,machinery,trade_tariffs|jobs_growth|immigration,20_sessions,2026-08-07,2026-09-04,20,0.11710131631169252,XLI,-0.05351543792676905,0.17061675423846157,-0.003970213492805907,0.12107152980449842,-0.03354349958810565,0.15064481589979817,1,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
FAST,Fastenal,stock,industrial_trade_labor,industrial_distribution,trade_tariffs|jobs_growth,common_window,2026-07-08,2026-09-04,42,0.07228947656628337,XLI,-0.028544473721044628,0.100833950287328,0.03325728094365221,0.03903219562263116,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
FAST,Fastenal,stock,industrial_trade_labor,industrial_distribution,trade_tariffs|jobs_growth,5_sessions,2026-08-28,2026-09-04,5,-0.003615916223176807,XLI,-0.010556594352663096,0.0069406781294862885,0.0010918657075786875,-0.004707781930755495,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
FAST,Fastenal,stock,industrial_trade_labor,industrial_distribution,trade_tariffs|jobs_growth,20_sessions,2026-08-07,2026-09-04,20,-0.04320990879385589,XLI,-0.05351543792676905,0.01030552913291316,-0.003970213492805907,-0.03923969530104998,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CMG,Chipotle Mexican Grill,stock,household_and_credit,restaurants,immigration|affordability_inflation|ai_jobs_regulation,common_window,2026-07-08,2026-09-04,42,0.10559374056452953,XLY,-0.003382475102566729,0.10897621566709625,0.03325728094365221,0.07233645962087731,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
