ticker,date,close,adjusted_close,volume,adjusted_return_1d,currency,source,retrieved_at,raw_file
MSFT,2026-08-25,491.7099914550781,491.7099914550781,19519000,0.009029147603226262,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.664874Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_MSFT_1a17a7eb4b3848.json.gz
MSFT,2026-08-26,496.3699951171875,496.3699951171875,20758900,0.00947713844154241,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.664874Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_MSFT_1a17a7eb4b3848.json.gz
MSFT,2026-08-27,505.05999755859375,505.05999755859375,28688800,0.017507106648045223,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.664874Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_MSFT_1a17a7eb4b3848.json.gz
MSFT,2026-08-28,513.530029296875,513.530029296875,29207300,0.01677034764032892,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.664874Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_MSFT_1a17a7eb4b3848.json.gz
MSFT,2026-08-31,507.2900085449219,507.2900085449219,27208900,-0.012151228547426784,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.664874Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_MSFT_1a17a7eb4b3848.json.gz
MSFT,2026-09-01,501.0199890136719,501.0199890136719,21046900,-0.012359832493516909,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.664874Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_MSFT_1a17a7eb4b3848.json.gz
MSFT,2026-09-02,496.82000732421875,496.82000732421875,15336100,-0.008382862523551915,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.664874Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_MSFT_1a17a7eb4b3848.json.gz
MSFT,2026-09-03,510.1199951171875,510.1199951171875,24125900,0.026770233881280303,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.664874Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_MSFT_1a17a7eb4b3848.json.gz
MSFT,2026-09-04,499.70001220703125,499.70001220703125,18074400,-0.020426532992031676,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.664874Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_MSFT_1a17a7eb4b3848.json.gz
AMZN,2026-07-08,243.6199951171875,243.6199951171875,29653000,-0.009594278605344897,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-07-09,247.0399932861328,247.0399932861328,38091700,0.01403824906613349,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-07-10,245.33999633789062,245.33999633789062,31654000,-0.006881464517662805,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-07-13,247.30999755859375,247.30999755859375,34636100,0.008029678202122303,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-07-14,247.49000549316406,247.49000549316406,30108100,0.0007278635572653958,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-07-15,254.9600067138672,254.9600067138672,45240600,0.030183041960898382,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-07-16,249.88999938964844,249.88999938964844,45343700,-0.019885500434225545,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-07-17,247.22999572753906,247.22999572753906,43572400,-0.010644698341695902,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-07-20,249.99000549316406,249.99000549316406,32406500,0.011163733419575328,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-07-21,247.5500030517578,247.5500030517578,27732100,-0.009760399967161826,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-07-22,244.85000610351562,244.85000610351562,34112700,-0.010906875035172847,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-07-23,233.66000366210938,233.66000366210938,47465300,-0.0457014586990675,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-07-24,232.11000061035156,232.11000061035156,35017400,-0.006633583101364859,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-07-27,231.38999938964844,231.38999938964844,34999500,-0.0031019827616639573,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-07-28,230.86000061035156,230.86000061035156,44521600,-0.002290499938177426,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-07-29,226.64999389648438,226.64999389648438,44957500,-0.0182361894773313,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-07-30,235.5,235.5,101839800,0.0390470167299346,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-07-31,271.5799865722656,271.5799865722656,129054800,0.15320588778032107,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-03,284.0199890136719,284.0199890136719,90830200,0.04580603526208682,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-04,277.4200134277344,277.4200134277344,69748100,-0.023237715094833633,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-05,272.6499938964844,272.6499938964844,45119800,-0.017194215631067156,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-06,272.260009765625,272.260009765625,30672900,-0.001430347110176089,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-07,274.4800109863281,274.4800109863281,33861400,0.00815397466052481,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-10,278.0899963378906,278.0899963378906,35731900,0.013152088338200807,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-11,272.2699890136719,272.2699890136719,31895700,-0.02092850300572191,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-12,267.2799987792969,267.2799987792969,29941100,-0.0183273604720513,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-13,265.1300048828125,265.1300048828125,32170200,-0.00804397600383,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-14,262.6499938964844,262.6499938964844,27251700,-0.009353943124710828,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-17,261.30999755859375,261.30999755859375,43896500,-0.005101832739500267,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-18,259.45001220703125,259.45001220703125,33171300,-0.007117926481727599,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-19,265.8399963378906,265.8399963378906,35762400,0.02462896060980113,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-20,260.1099853515625,260.1099853515625,28374100,-0.021554360010767937,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-21,258.6300048828125,258.6300048828125,35723000,-0.005689825658748426,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-24,262.07000732421875,262.07000732421875,28070500,0.01330086369122152,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-25,261.05999755859375,261.05999755859375,25550200,-0.003853969311243932,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-26,260.2799987792969,260.2799987792969,21528400,-0.002987814244201914,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-27,256.260009765625,256.260009765625,35927800,-0.01544486334918349,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-28,266.42999267578125,266.42999267578125,49547400,0.03968618794425893,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-08-31,259.7699890136719,259.7699890136719,46089400,-0.02499719943397638,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-09-01,254.9199981689453,254.9199981689453,31700100,-0.018670327789371055,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-09-02,254.97999572753906,254.97999572753906,24013300,0.0002353583831189443,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-09-03,258.8999938964844,258.8999938964844,26891500,0.015373747880732092,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
AMZN,2026-09-04,258.510009765625,258.510009765625,30698000,-0.001506311858065601,USD,Yahoo chart adjusted close,2026-09-08T18:03:32.972686Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_AMZN_2f008d2803d418.json.gz
GOOGL,2026-07-08,361.9200134277344,361.6875305175781,22094800,-0.013922491618141852,USD,Yahoo chart adjusted close,2026-09-08T18:03:33.269424Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_GOOGL_6d57f718700a62.json.gz
GOOGL,2026-07-09,358.8900146484375,358.65948486328125,24729100,-0.008371993499371455,USD,Yahoo chart adjusted close,2026-09-08T18:03:33.269424Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_GOOGL_6d57f718700a62.json.gz
GOOGL,2026-07-10,357.17999267578125,356.9505615234375,18146100,-0.004764751559533376,USD,Yahoo chart adjusted close,2026-09-08T18:03:33.269424Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_GOOGL_6d57f718700a62.json.gz
GOOGL,2026-07-13,352.510009765625,352.2835693359375,15901700,-0.013074617861873139,USD,Yahoo chart adjusted close,2026-09-08T18:03:33.269424Z,C:\Users\Viet An\OneDrive\Documents\ChatGPT\prediction-markets\data\midterm_research_20260908\equities\raw\yahoo_GOOGL_6d57f718700a62.json.gz
